Date,Open,High,Low,Close,Volume
2024-12-20 05:00:00,185.78,192.89,185.22,191.41,63312934.0
2024-12-23 05:00:00,192.62,195.1,190.15,194.63,25612014.0
2024-12-24 05:00:00,194.84,196.11,193.78,196.11,10403259.0
2024-12-26 05:00:00,195.15,196.748,194.375,195.6,12057210.0
2024-12-27 05:00:00,194.95,195.32,190.65,192.76,18891362.0
2024-12-30 05:00:00,189.8,192.55,189.12,191.24,14264659.0
2024-12-31 05:00:00,191.075,191.96,188.51,189.3,17466919.0
2025-01-02 05:00:00,190.65,192.0,187.5,189.43,20370828.0
2025-01-03 05:00:00,191.37,193.21,189.975,191.79,18596159.0
2025-01-06 05:00:00,193.98,198.2222,193.85,196.87,29563638.0
2025-01-07 05:00:00,197.11,201.0,194.6,195.49,26487244.0
2025-01-08 05:00:00,192.57,196.29,192.38,193.95,24864766.0
2025-01-10 05:00:00,194.295,196.52,190.31,192.04,26665206.0
2025-01-13 05:00:00,190.07,191.18,187.36,191.01,21823682.0
2025-01-14 05:00:00,191.24,191.98,188.3082,189.66,17174854.0
2025-01-15 05:00:00,193.09,196.36,191.86,195.55,21775969.0
2025-01-16 05:00:00,194.14,195.48,192.81,192.91,17515432.0
2025-01-17 05:00:00,196.53,197.23,193.75,196.0,27735089.0
2025-01-21 05:00:00,199.07,202.29,197.87,198.05,29956792.0
2025-01-22 05:00:00,199.06,200.48,197.53,198.37,26200605.0
2025-01-23 05:00:00,198.14,200.3,195.2,197.98,26951357.0
2025-01-24 05:00:00,198.1,200.9,198.0,200.21,23877521.0
2025-01-27 05:00:00,192.41,196.88,190.73,191.81,41728833.0
2025-01-28 05:00:00,192.745,195.48,190.68,195.3,24157929.0
2025-01-29 05:00:00,195.555,196.785,193.43,195.41,18217764.0
2025-01-30 05:00:00,198.0,201.4,197.67,200.87,24354684.0
2025-01-31 05:00:00,202.0,205.48,201.8,204.02,32041952.0
2025-02-03 05:00:00,200.69,203.75,200.1,201.23,27838348.0
2025-02-04 05:00:00,203.39,207.05,202.81,206.38,43856425.0
2025-02-05 05:00:00,191.07,192.75,188.03,191.33,70430270.0
2025-02-06 05:00:00,189.5,192.1,188.72,191.6,29206242.0
2025-02-07 05:00:00,191.05,191.18,183.24,185.34,49314955.0
2025-02-10 05:00:00,187.35,188.2,185.86,186.47,23105649.0
2025-02-11 05:00:00,185.03,186.94,184.28,185.32,21221645.0
2025-02-12 05:00:00,183.22,185.11,181.83,183.61,22072559.0
2025-02-13 05:00:00,184.32,186.28,183.14,186.14,21402523.0
2025-02-14 05:00:00,185.055,186.4,184.32,185.23,20448437.0
2025-02-18 05:00:00,185.6,185.96,181.7401,183.77,29916675.0
2025-02-19 05:00:00,184.07,185.46,183.59,185.27,19549396.0
2025-02-20 05:00:00,184.8,185.31,182.72,184.56,20441462.0
2025-02-21 05:00:00,185.15,185.34,179.08,179.66,34699239.0
2025-02-24 05:00:00,181.99,183.12,178.885,179.25,29810206.0
